"['O', 265, 1.739, 19.525, 17.941]"
"['O', 266, 2.058, 6.124, 0.171]"
"['O', 267, 19.533, 5.739, 2.358]"
"['O', 268, 1.72, 4.107, 2.346]"
"['O', 269, 2.253, 5.695, 4.347]"
"['O', 270, 19.495, 5.513, 5.985]"
"['O', 271, 2.101, 3.843, 5.843]"
"['O', 272, 1.867, 5.511, 8.119]"
"['O', 273, 19.382, 5.64, 9.981]"
"['O', 274, 2.265, 3.892, 9.615]"
"['O', 275, 1.974, 5.652, 12.141]"
"['O', 276, 19.561, 5.981, 13.984]"
"['O', 277, 1.609, 3.738, 13.83]"
"['O', 278, 2.419, 5.957, 15.832]"
"['O', 279, 0.108, 6.236, 17.746]"
"['O', 280, 1.929, 3.795, 17.955]"
"['O', 281, 1.468, 10.031, 0.262]"
"['O', 282, 0.117, 9.554, 2.121]"
"['O', 283, 1.721, 7.919, 2.368]"
"['O', 284, 2.169, 10.03, 4.389]"
"['O', 285, 19.441, 9.855, 6.158]"
"['O', 286, 1.76, 7.547, 5.789]"
"['O', 287, 2.06, 9.511, 8.163]"
"['O', 288, 19.51, 9.696, 9.719]"
"['O', 289, 1.495, 7.52, 10.044]"
"['O', 290, 1.927, 9.463, 12.021]"
"['O', 291, 19.579, 9.706, 14.09]"
"['O', 292, 1.957, 7.591, 13.95]"
"['O', 293, 1.581, 9.636, 16.057]"
"['O', 294, 19.387, 9.632, 17.332]"
"['O', 295, 2.168, 8.029, 18.116]"
"['O', 296, 2.29, 13.82, 0.32]"
"['O', 297, 19.432, 13.92, 2.089]"
"['O', 298, 1.89, 11.793, 2.32]"
"['O', 299, 2.231, 13.84, 4.015]"
"['O', 300, 19.59, 13.757, 5.772]"
"['O', 301, 1.544, 11.798, 6.179]"
"['O', 302, 2.25, 13.63, 7.838]"
"['O', 303, 19.545, 13.455, 9.865]"
"['O', 304, 2.36, 11.543, 9.851]"
"['O', 305, 1.441, 13.397, 11.962]"
"['O', 306, 19.329, 13.99, 13.636]"
"['O', 307, 1.517, 11.483, 13.611]"
"['O', 308, 1.793, 13.387, 15.77]"
"['O', 309, 0.016, 13.381, 18.072]"
"['O', 310, 1.674, 11.618, 17.917]"
"['O', 311, 1.78, 17.47, 0.203]"
"['O', 312, 19.496, 17.469, 2.192]"
"['O', 313, 1.81, 15.755, 1.75]"
"['O', 314, 2.012, 17.558, 4.18]"
"['O', 315, 19.561, 17.429, 5.632]"
"['O', 316, 2.359, 15.719, 5.694]"
"['O', 317, 1.641, 17.382, 8.116]"
"['O', 318, 0.062, 17.964, 10.09]"
"['O', 319, 2.021, 15.663, 10.143]"
"['O', 320, 1.505, 17.646, 11.907]"
"['O', 321, 19.527, 17.454, 14.177]"
"['O', 322, 1.426, 15.649, 13.685]"
"['O', 323, 1.719, 17.545, 15.675]"
