"['atom A', 'A no.', 'B no.', 'Distance (A)']"
"['Sr', 375, 'Ti', 1185, 3.372]"
"['Sr', 375, 'Ti', 1192, 3.272]"
"['Sr', 375, 'Ti', 1260, 3.49]"
"['Sr', 375, 'Ti', 1264, 3.311]"
"['Sr', 375, 'Ti', 1502, 3.57]"
"['Sr', 376, 'Ti', 1194, 3.626]"
"['Sr', 376, 'Ti', 1260, 3.638]"
"['Sr', 376, 'Ti', 1264, 3.113]"
"['Sr', 376, 'Ti', 1265, 3.31]"
"['Sr', 376, 'Ti', 1340, 3.37]"
"['Sr', 376, 'Ti', 1502, 3.046]"
"['Sr', 377, 'Ti', 1154, 3.386]"
"['Sr', 377, 'Ti', 1187, 3.613]"
"['Sr', 377, 'Ti', 1194, 3.51]"
"['Sr', 377, 'Ti', 1195, 3.312]"
"['Sr', 377, 'Ti', 1265, 3.487]"
"['Sr', 377, 'Ti', 1340, 3.135]"
"['Sr', 378, 'Ti', 1093, 3.442]"
"['Sr', 378, 'Ti', 1154, 3.336]"
"['Sr', 378, 'Ti', 1187, 3.811]"
"['Sr', 378, 'Ti', 1188, 3.476]"
"['Sr', 378, 'Ti', 1195, 3.283]"
"['Sr', 379, 'Ti', 1093, 3.38]"
"['Sr', 379, 'Ti', 1188, 3.387]"
"['Sr', 382, 'Ti', 1286, 3.304]"
"['Sr', 383, 'Ti', 1266, 3.277]"
"['Sr', 383, 'Ti', 1286, 3.298]"
"['Sr', 383, 'Ti', 1410, 3.363]"
"['Sr', 384, 'Ti', 1192, 3.252]"
"['Sr', 384, 'Ti', 1200, 3.544]"
"['Sr', 384, 'Ti', 1266, 3.439]"
"['Sr', 384, 'Ti', 1410, 3.453]"
"['Sr', 385, 'Ti', 1192, 3.211]"
"['Sr', 385, 'Ti', 1200, 3.331]"
"['Sr', 385, 'Ti', 1201, 3.287]"
"['Sr', 385, 'Ti', 1264, 3.297]"
"['Sr', 385, 'Ti', 1269, 3.697]"
"['Sr', 385, 'Ti', 1502, 3.389]"
"['Sr', 386, 'Ti', 1094, 3.366]"
"['Sr', 386, 'Ti', 1194, 3.36]"
"['Sr', 386, 'Ti', 1201, 3.278]"
"['Sr', 386, 'Ti', 1264, 3.47]"
"['Sr', 386, 'Ti', 1265, 3.379]"
"['Sr', 386, 'Ti', 1269, 3.454]"
"['Sr', 386, 'Ti', 1270, 3.792]"
"['Sr', 386, 'Ti', 1502, 3.025]"
"['Sr', 387, 'Ti', 1094, 3.645]"
"['Sr', 387, 'Ti', 1154, 3.568]"
"['Sr', 387, 'Ti', 1194, 2.986]"
"['Sr', 387, 'Ti', 1195, 3.426]"
"['Sr', 387, 'Ti', 1265, 3.112]"
"['Sr', 387, 'Ti', 1270, 3.542]"
"['Sr', 387, 'Ti', 1271, 3.442]"
"['Sr', 387, 'Ti', 1333, 3.162]"
"['Sr', 388, 'Ti', 1093, 3.381]"
"['Sr', 388, 'Ti', 1154, 3.343]"
"['Sr', 388, 'Ti', 1195, 3.346]"
"['Sr', 388, 'Ti', 1205, 3.502]"
"['Sr', 388, 'Ti', 1271, 3.31]"
"['Sr', 388, 'Ti', 1272, 3.448]"
"['Sr', 388, 'Ti', 1333, 3.599]"
"['Sr', 389, 'Ti', 1093, 3.343]"
"['Sr', 389, 'Ti', 1205, 3.788]"
"['Sr', 389, 'Ti', 1272, 3.421]"
"['Sr', 391, 'Ti', 1353, 3.325]"
"['Sr', 392, 'Ti', 1286, 3.361]"
"['Sr', 392, 'Ti', 1334, 3.254]"
"['Sr', 392, 'Ti', 1353, 3.394]"
"['Sr', 393, 'Ti', 1275, 3.528]"
"['Sr', 393, 'Ti', 1286, 3.296]"
"['Sr', 393, 'Ti', 1334, 3.344]"
"['Sr', 394, 'Ti', 1200, 2.965]"
"['Sr', 394, 'Ti', 1206, 3.388]"
"['Sr', 394, 'Ti', 1275, 3.475]"
"['Sr', 394, 'Ti', 1276, 3.409]"
"['Sr', 395, 'Ti', 1200, 3.094]"
"['Sr', 395, 'Ti', 1201, 3.401]"
"['Sr', 395, 'Ti', 1206, 3.398]"
"['Sr', 395, 'Ti', 1207, 3.269]"
"['Sr', 395, 'Ti', 1269, 3.292]"
"['Sr', 395, 'Ti', 1276, 3.293]"
"['Sr', 395, 'Ti', 1691, 3.362]"
"['Sr', 396, 'Ti', 1094, 3.265]"
"['Sr', 396, 'Ti', 1201, 3.837]"
"['Sr', 396, 'Ti', 1207, 3.533]"
"['Sr', 396, 'Ti', 1247, 3.418]"
"['Sr', 396, 'Ti', 1269, 2.953]"
"['Sr', 396, 'Ti', 1270, 3.213]"
"['Sr', 396, 'Ti', 1277, 3.405]"
"['Sr', 396, 'Ti', 1691, 3.137]"
"['Sr', 397, 'Ti', 1094, 3.324]"
"['Sr', 397, 'Ti', 1208, 3.482]"
"['Sr', 397, 'Ti', 1247, 3.327]"
"['Sr', 397, 'Ti', 1270, 2.96]"
"['Sr', 397, 'Ti', 1271, 3.594]"
"['Sr', 397, 'Ti', 1277, 3.395]"
"['Sr', 397, 'Ti', 1278, 2.959]"
"['Sr', 397, 'Ti', 1333, 3.841]"
"['Sr', 398, 'Ti', 1205, 3.082]"
"['Sr', 398, 'Ti', 1208, 3.12]"
"['Sr', 398, 'Ti', 1209, 3.536]"
"['Sr', 398, 'Ti', 1271, 3.325]"
"['Sr', 398, 'Ti', 1272, 3.733]"
"['Sr', 398, 'Ti', 1278, 3.494]"
"['Sr', 398, 'Ti', 1333, 3.546]"
"['Sr', 399, 'Ti', 1205, 3.538]"
"['Sr', 399, 'Ti', 1209, 3.359]"
"['Sr', 399, 'Ti', 1272, 3.462]"
"['Sr', 403, 'Ti', 1281, 3.722]"
"['Sr', 403, 'Ti', 1319, 3.348]"
"['Sr', 404, 'Ti', 1275, 3.301]"
"['Sr', 404, 'Ti', 1276, 3.341]"
"['Sr', 404, 'Ti', 1343, 3.433]"
"['Sr', 405, 'Ti', 1214, 3.448]"
"['Sr', 405, 'Ti', 1215, 3.121]"
"['Sr', 405, 'Ti', 1282, 3.294]"
"['Sr', 405, 'Ti', 1283, 3.45]"
"['Sr', 406, 'Ti', 1277, 3.215]"
"['Sr', 406, 'Ti', 1344, 2.954]"
"['Sr', 406, 'Ti', 1691, 2.955]"
"['Sr', 407, 'Ti', 1216, 3.216]"
"['Sr', 407, 'Ti', 1284, 3.417]"
"['Sr', 407, 'Ti', 1358, 3.271]"
"['Sr', 408, 'Ti', 1024, 3.305]"
"['Sr', 408, 'Ti', 1278, 3.518]"
"['Sr', 408, 'Ti', 1346, 3.669]"
"['Sr', 409, 'Ti', 1024, 3.649]"
"['Sr', 412, 'Ti', 1179, 3.367]"
"['Sr', 412, 'Ti', 1220, 3.299]"
"['Sr', 413, 'Ti', 1179, 3.607]"
"['Sr', 413, 'Ti', 1220, 3.581]"
"['Sr', 413, 'Ti', 1221, 3.341]"
"['Sr', 413, 'Ti', 1281, 3.533]"
"['Sr', 413, 'Ti', 1319, 3.348]"
"['Sr', 413, 'Ti', 1355, 3.297]"
"['Sr', 414, 'Ti', 1214, 3.331]"
"['Sr', 414, 'Ti', 1221, 3.218]"
"['Sr', 414, 'Ti', 1222, 3.309]"
"['Sr', 414, 'Ti', 1281, 3.415]"
"['Sr', 414, 'Ti', 1282, 3.586]"
"['Sr', 414, 'Ti', 1289, 3.504]"
"['Sr', 414, 'Ti', 1319, 3.311]"
"['Sr', 414, 'Ti', 1355, 3.377]"
"['Sr', 415, 'Ti', 1214, 3.399]"
"['Sr', 415, 'Ti', 1215, 2.957]"
"['Sr', 415, 'Ti', 1222, 3.507]"
"['Sr', 415, 'Ti', 1223, 3.46]"
"['Sr', 415, 'Ti', 1273, 3.544]"
"['Sr', 415, 'Ti', 1282, 2.952]"
"['Sr', 415, 'Ti', 1283, 3.251]"
"['Sr', 415, 'Ti', 1289, 3.24]"
"['Sr', 416, 'Ti', 1215, 3.287]"
"['Sr', 416, 'Ti', 1223, 3.467]"
"['Sr', 416, 'Ti', 1224, 3.224]"
"['Sr', 416, 'Ti', 1273, 2.985]"
"['Sr', 416, 'Ti', 1283, 2.969]"
"['Sr', 416, 'Ti', 1284, 3.384]"
"['Sr', 416, 'Ti', 1290, 3.475]"
"['Sr', 416, 'Ti', 1358, 3.224]"
"['Sr', 417, 'Ti', 1216, 3.351]"
"['Sr', 417, 'Ti', 1224, 3.425]"
"['Sr', 417, 'Ti', 1225, 3.454]"
"['Sr', 417, 'Ti', 1284, 3.295]"
"['Sr', 417, 'Ti', 1290, 3.406]"
"['Sr', 417, 'Ti', 1358, 3.173]"
"['Sr', 418, 'Ti', 1216, 3.469]"
"['Sr', 418, 'Ti', 1225, 3.46]"
"['Sr', 418, 'Ti', 1226, 3.795]"
"['Sr', 419, 'Ti', 1226, 3.307]"
"['Sr', 422, 'Ti', 1179, 3.355]"
"['Sr', 422, 'Ti', 1220, 3.299]"
"['Sr', 422, 'Ti', 1229, 3.314]"
"['Sr', 423, 'Ti', 1179, 3.46]"
"['Sr', 423, 'Ti', 1220, 3.442]"
"['Sr', 423, 'Ti', 1221, 3.616]"
"['Sr', 423, 'Ti', 1229, 3.452]"
"['Sr', 423, 'Ti', 1295, 3.294]"
"['Sr', 423, 'Ti', 1355, 3.714]"
"['Sr', 423, 'Ti', 1654, 3.457]"
"['Sr', 424, 'Ti', 1153, 3.485]"
"['Sr', 424, 'Ti', 1221, 3.214]"
"['Sr', 424, 'Ti', 1222, 3.485]"
"['Sr', 424, 'Ti', 1289, 3.469]"
"['Sr', 424, 'Ti', 1295, 3.236]"
"['Sr', 424, 'Ti', 1296, 3.457]"
"['Sr', 424, 'Ti', 1355, 3.372]"
"['Sr', 424, 'Ti', 1654, 3.423]"
"['Sr', 425, 'Ti', 1153, 3.489]"
"['Sr', 425, 'Ti', 1222, 3.274]"
"['Sr', 425, 'Ti', 1223, 3.231]"
"['Sr', 425, 'Ti', 1230, 3.419]"
"['Sr', 425, 'Ti', 1273, 3.516]"
"['Sr', 425, 'Ti', 1289, 2.964]"
"['Sr', 425, 'Ti', 1296, 3.582]"
"['Sr', 425, 'Ti', 1297, 3.306]"
"['Sr', 426, 'Ti', 1223, 3.522]"
"['Sr', 426, 'Ti', 1224, 3.527]"
"['Sr', 426, 'Ti', 1230, 3.403]"
"['Sr', 426, 'Ti', 1231, 3.072]"
"['Sr', 426, 'Ti', 1273, 3.207]"
"['Sr', 426, 'Ti', 1290, 3.43]"
"['Sr', 426, 'Ti', 1297, 3.432]"
"['Sr', 426, 'Ti', 1298, 3.295]"
"['Sr', 427, 'Ti', 1224, 3.368]"
"['Sr', 427, 'Ti', 1225, 3.315]"
"['Sr', 427, 'Ti', 1231, 3.49]"
"['Sr', 427, 'Ti', 1290, 2.951]"
"['Sr', 427, 'Ti', 1298, 3.812]"
"['Sr', 427, 'Ti', 1387, 3.792]"
"['Sr', 428, 'Ti', 1225, 3.231]"
"['Sr', 428, 'Ti', 1226, 3.449]"
"['Sr', 428, 'Ti', 1387, 3.52]"
"['Sr', 429, 'Ti', 1226, 3.307]"
"['Sr', 429, 'Ti', 1301, 3.388]"
"['Sr', 430, 'Ti', 1301, 3.357]"
"['Sr', 432, 'Ti', 1229, 3.339]"
"['Sr', 432, 'Ti', 1237, 3.385]"
"['Sr', 432, 'Ti', 1304, 3.404]"
"['Sr', 433, 'Ti', 1229, 3.434]"
"['Sr', 433, 'Ti', 1237, 3.479]"
"['Sr', 433, 'Ti', 1295, 3.353]"
"['Sr', 433, 'Ti', 1304, 3.534]"
"['Sr', 433, 'Ti', 1305, 3.352]"
"['Sr', 433, 'Ti', 1654, 3.321]"
"['Sr', 434, 'Ti', 1153, 3.374]"
"['Sr', 434, 'Ti', 1295, 3.341]"
"['Sr', 434, 'Ti', 1296, 3.385]"
"['Sr', 434, 'Ti', 1305, 3.399]"
"['Sr', 434, 'Ti', 1306, 3.443]"
"['Sr', 434, 'Ti', 1348, 3.279]"
"['Sr', 434, 'Ti', 1654, 3.376]"
"['Sr', 435, 'Ti', 1153, 3.372]"
"['Sr', 435, 'Ti', 1230, 3.38]"
"['Sr', 435, 'Ti', 1238, 3.096]"
"['Sr', 435, 'Ti', 1296, 3.214]"
"['Sr', 435, 'Ti', 1297, 3.333]"
"['Sr', 435, 'Ti', 1306, 3.604]"
"['Sr', 435, 'Ti', 1307, 3.401]"
"['Sr', 435, 'Ti', 1348, 3.439]"
"['Sr', 436, 'Ti', 1230, 3.041]"
"['Sr', 436, 'Ti', 1231, 3.365]"
"['Sr', 436, 'Ti', 1238, 3.49]"
"['Sr', 436, 'Ti', 1239, 3.628]"
"['Sr', 436, 'Ti', 1297, 3.262]"
"['Sr', 436, 'Ti', 1298, 3.047]"
"['Sr', 436, 'Ti', 1307, 3.506]"
"['Sr', 436, 'Ti', 1368, 3.767]"
"['Sr', 437, 'Ti', 1147, 3.686]"
"['Sr', 437, 'Ti', 1231, 3.407]"
"['Sr', 437, 'Ti', 1239, 3.439]"
"['Sr', 437, 'Ti', 1298, 3.188]"
"['Sr', 437, 'Ti', 1368, 3.624]"
"['Sr', 437, 'Ti', 1387, 3.332]"
"['Sr', 438, 'Ti', 1147, 3.483]"
"['Sr', 438, 'Ti', 1387, 3.434]"
"['Sr', 439, 'Ti', 1301, 3.514]"
"['Sr', 440, 'Ti', 1301, 3.58]"
"['Sr', 442, 'Ti', 1237, 3.296]"
"['Sr', 442, 'Ti', 1242, 3.484]"
"['Sr', 442, 'Ti', 1304, 3.33]"
"['Sr', 443, 'Ti', 1237, 3.292]"
"['Sr', 443, 'Ti', 1242, 3.336]"
"['Sr', 443, 'Ti', 1292, 3.364]"
"['Sr', 443, 'Ti', 1304, 3.532]"
"['Sr', 443, 'Ti', 1305, 3.36]"
"['Sr', 444, 'Ti', 1292, 3.442]"
"['Sr', 444, 'Ti', 1305, 3.392]"
"['Sr', 444, 'Ti', 1306, 3.545]"
"['Sr', 444, 'Ti', 1309, 3.425]"
"['Sr', 444, 'Ti', 1348, 3.229]"
"['Sr', 444, 'Ti', 1576, 2.986]"
"['Sr', 445, 'Ti', 1020, 3.407]"
"['Sr', 445, 'Ti', 1148, 3.325]"
"['Sr', 445, 'Ti', 1238, 3.489]"
"['Sr', 445, 'Ti', 1306, 3.432]"
"['Sr', 445, 'Ti', 1307, 3.312]"
"['Sr', 445, 'Ti', 1309, 3.122]"
"['Sr', 445, 'Ti', 1348, 3.486]"
"['Sr', 445, 'Ti', 1576, 3.612]"
"['Sr', 446, 'Ti', 1020, 3.469]"
"['Sr', 446, 'Ti', 1148, 3.408]"
"['Sr', 446, 'Ti', 1233, 3.419]"
"['Sr', 446, 'Ti', 1238, 3.489]"
"['Sr', 446, 'Ti', 1239, 3.394]"
"['Sr', 446, 'Ti', 1307, 3.26]"
"['Sr', 446, 'Ti', 1368, 3.378]"
"['Sr', 447, 'Ti', 1147, 3.347]"
"['Sr', 447, 'Ti', 1233, 3.254]"
"['Sr', 447, 'Ti', 1239, 3.225]"
"['Sr', 447, 'Ti', 1368, 3.303]"
"['Sr', 448, 'Ti', 1147, 3.404]"
"['Sr', 448, 'Ti', 1190, 3.393]"
"['Sr', 449, 'Ti', 1190, 3.334]"
"['Sr', 450, 'Ti', 1315, 3.462]"
"['Sr', 452, 'Ti', 1242, 3.38]"
"['Sr', 453, 'Ti', 1242, 3.428]"
"['Sr', 453, 'Ti', 1251, 3.364]"
"['Sr', 453, 'Ti', 1292, 3.424]"
"['Sr', 453, 'Ti', 1316, 3.462]"
"['Sr', 454, 'Ti', 1251, 3.27]"
"['Sr', 454, 'Ti', 1292, 3.376]"
"['Sr', 454, 'Ti', 1309, 3.527]"
"['Sr', 454, 'Ti', 1316, 3.49]"
"['Sr', 454, 'Ti', 1576, 3.458]"
"['Sr', 454, 'Ti', 1619, 3.423]"
"['Sr', 455, 'Ti', 1020, 3.36]"
"['Sr', 455, 'Ti', 1148, 3.375]"
"['Sr', 455, 'Ti', 1252, 3.258]"
"['Sr', 455, 'Ti', 1309, 3.537]"
"['Sr', 455, 'Ti', 1576, 3.839]"
"['Sr', 455, 'Ti', 1619, 3.395]"
"['Sr', 456, 'Ti', 1020, 3.295]"
"['Sr', 456, 'Ti', 1148, 3.735]"
"['Sr', 456, 'Ti', 1233, 3.3]"
"['Sr', 456, 'Ti', 1252, 3.424]"
"['Sr', 456, 'Ti', 1317, 3.36]"
"['Sr', 457, 'Ti', 1157, 3.38]"
"['Sr', 457, 'Ti', 1233, 3.438]"
"['Sr', 457, 'Ti', 1248, 3.409]"
"['Sr', 457, 'Ti', 1317, 3.351]"
"['Sr', 458, 'Ti', 1157, 3.521]"
"['Sr', 458, 'Ti', 1190, 3.246]"
"['Sr', 458, 'Ti', 1248, 3.445]"
"['Sr', 459, 'Ti', 1190, 3.338]"
"['Sr', 459, 'Ti', 1320, 3.361]"
"['Sr', 459, 'Ti', 1587, 3.372]"
"['Sr', 460, 'Ti', 1315, 3.383]"
"['Sr', 460, 'Ti', 1320, 3.464]"
"['Sr', 460, 'Ti', 1587, 3.36]"
"['Sr', 463, 'Ti', 1129, 3.37]"
"['Sr', 463, 'Ti', 1251, 3.368]"
"['Sr', 463, 'Ti', 1316, 3.818]"
"['Sr', 463, 'Ti', 1322, 3.403]"
"['Sr', 464, 'Ti', 1129, 3.527]"
"['Sr', 464, 'Ti', 1251, 3.252]"
"['Sr', 464, 'Ti', 1316, 3.691]"
"['Sr', 464, 'Ti', 1322, 3.449]"
"['Sr', 464, 'Ti', 1619, 3.244]"
"['Sr', 465, 'Ti', 1252, 3.448]"
"['Sr', 465, 'Ti', 1260, 3.268]"
"['Sr', 465, 'Ti', 1324, 3.297]"
"['Sr', 465, 'Ti', 1619, 3.462]"
"['Sr', 466, 'Ti', 1252, 3.567]"
"['Sr', 466, 'Ti', 1260, 3.343]"
"['Sr', 466, 'Ti', 1317, 3.441]"
"['Sr', 466, 'Ti', 1324, 3.311]"
"['Sr', 466, 'Ti', 1325, 3.185]"
"['Sr', 467, 'Ti', 1157, 3.394]"
"['Sr', 467, 'Ti', 1248, 3.328]"
"['Sr', 467, 'Ti', 1261, 3.346]"
"['Sr', 467, 'Ti', 1317, 3.416]"
"['Sr', 467, 'Ti', 1325, 3.436]"
"['Sr', 468, 'Ti', 1157, 3.396]"
"['Sr', 468, 'Ti', 1248, 3.439]"
"['Sr', 468, 'Ti', 1261, 3.35]"
"['Sr', 468, 'Ti', 1326, 3.436]"
"['Sr', 469, 'Ti', 1320, 3.334]"
"['Sr', 469, 'Ti', 1326, 3.452]"
"['Sr', 469, 'Ti', 1327, 3.349]"
"['Sr', 469, 'Ti', 1587, 3.397]"
"['Sr', 470, 'Ti', 1320, 3.336]"
"['Sr', 470, 'Ti', 1327, 3.34]"
"['Sr', 470, 'Ti', 1587, 3.361]"
"['Sr', 472, 'Ti', 1142, 3.411]"
"['Sr', 473, 'Ti', 1129, 3.385]"
"['Sr', 473, 'Ti', 1142, 3.417]"
"['Sr', 473, 'Ti', 1266, 3.39]"
"['Sr', 473, 'Ti', 1322, 3.343]"
"['Sr', 473, 'Ti', 1329, 3.798]"
"['Sr', 474, 'Ti', 1129, 3.403]"
"['Sr', 474, 'Ti', 1266, 3.82]"
"['Sr', 474, 'Ti', 1322, 3.07]"
"['Sr', 474, 'Ti', 1329, 3.713]"
"['Sr', 474, 'Ti', 1330, 3.52]"
"['Sr', 475, 'Ti', 1260, 3.459]"
"['Sr', 475, 'Ti', 1264, 3.431]"
"['Sr', 475, 'Ti', 1324, 3.322]"
"['Sr', 475, 'Ti', 1330, 3.326]"
"['Sr', 475, 'Ti', 1331, 3.587]"
"['Sr', 476, 'Ti', 1260, 3.719]"
"['Sr', 476, 'Ti', 1264, 3.469]"
"['Sr', 476, 'Ti', 1265, 3.531]"
"['Sr', 476, 'Ti', 1324, 3.493]"
"['Sr', 476, 'Ti', 1325, 3.456]"
"['Sr', 476, 'Ti', 1331, 3.298]"
"['Sr', 476, 'Ti', 1332, 3.03]"
"['Sr', 477, 'Ti', 1154, 3.421]"
"['Sr', 477, 'Ti', 1261, 3.431]"
"['Sr', 477, 'Ti', 1265, 3.651]"
"['Sr', 477, 'Ti', 1325, 3.445]"
"['Sr', 477, 'Ti', 1332, 3.391]"
"['Sr', 477, 'Ti', 1371, 3.343]"
"['Sr', 478, 'Ti', 1093, 3.537]"
"['Sr', 478, 'Ti', 1154, 3.394]"
"['Sr', 478, 'Ti', 1212, 3.232]"
"['Sr', 478, 'Ti', 1261, 3.468]"
"['Sr', 478, 'Ti', 1326, 3.431]"
"['Sr', 478, 'Ti', 1371, 3.336]"
"['Sr', 479, 'Ti', 1093, 3.397]"
"['Sr', 479, 'Ti', 1191, 3.35]"
"['Sr', 479, 'Ti', 1212, 3.337]"
"['Sr', 479, 'Ti', 1326, 3.425]"
"['Sr', 479, 'Ti', 1327, 3.263]"
"['Sr', 480, 'Ti', 1191, 3.403]"
"['Sr', 480, 'Ti', 1327, 3.406]"
"['Sr', 482, 'Ti', 1142, 3.27]"
"['Sr', 482, 'Ti', 1199, 3.681]"
"['Sr', 483, 'Ti', 1142, 3.425]"
"['Sr', 483, 'Ti', 1199, 3.541]"
"['Sr', 483, 'Ti', 1266, 3.396]"
"['Sr', 483, 'Ti', 1329, 3.358]"
"['Sr', 484, 'Ti', 1266, 3.52]"
"['Sr', 484, 'Ti', 1329, 3.085]"
"['Sr', 484, 'Ti', 1330, 3.284]"
"['Sr', 484, 'Ti', 1426, 3.779]"
"['Sr', 485, 'Ti', 1264, 3.703]"
"['Sr', 485, 'Ti', 1269, 3.548]"
"['Sr', 485, 'Ti', 1330, 3.567]"
"['Sr', 485, 'Ti', 1331, 3.48]"
"['Sr', 485, 'Ti', 1337, 3.068]"
"['Sr', 485, 'Ti', 1426, 3.328]"
"['Sr', 486, 'Ti', 1264, 3.326]"
"['Sr', 486, 'Ti', 1265, 3.12]"
"['Sr', 486, 'Ti', 1269, 3.381]"
"['Sr', 486, 'Ti', 1270, 3.663]"
"['Sr', 486, 'Ti', 1331, 3.148]"
"['Sr', 486, 'Ti', 1332, 3.448]"
"['Sr', 486, 'Ti', 1337, 3.597]"
"['Sr', 486, 'Ti', 1338, 3.476]"
"['Sr', 487, 'Ti', 1154, 3.677]"
"['Sr', 487, 'Ti', 1265, 3.201]"
"['Sr', 487, 'Ti', 1270, 3.316]"
"['Sr', 487, 'Ti', 1271, 3.471]"
"['Sr', 487, 'Ti', 1332, 3.401]"
"['Sr', 487, 'Ti', 1338, 3.433]"
"['Sr', 487, 'Ti', 1339, 3.652]"
"['Sr', 487, 'Ti', 1371, 3.441]"
"['Sr', 488, 'Ti', 1093, 3.794]"
"['Sr', 488, 'Ti', 1154, 3.425]"
"['Sr', 488, 'Ti', 1212, 3.514]"
"['Sr', 488, 'Ti', 1271, 3.274]"
"['Sr', 488, 'Ti', 1272, 3.526]"
"['Sr', 488, 'Ti', 1339, 3.464]"
"['Sr', 488, 'Ti', 1371, 3.255]"
"['Sr', 488, 'Ti', 1380, 3.411]"
"['Sr', 489, 'Ti', 1093, 3.404]"
"['Sr', 489, 'Ti', 1191, 3.295]"
"['Sr', 489, 'Ti', 1212, 3.352]"
"['Sr', 489, 'Ti', 1272, 3.369]"
"['Sr', 489, 'Ti', 1380, 3.296]"
"['Sr', 490, 'Ti', 1191, 3.233]"
"['Sr', 492, 'Ti', 1199, 3.554]"
"['Sr', 492, 'Ti', 1448, 3.292]"
"['Sr', 493, 'Ti', 1199, 3.521]"
"['Sr', 493, 'Ti', 1275, 3.378]"
"['Sr', 493, 'Ti', 1448, 3.686]"
"['Sr', 494, 'Ti', 1275, 3.402]"
"['Sr', 494, 'Ti', 1276, 3.487]"
"['Sr', 494, 'Ti', 1343, 3.308]"
"['Sr', 494, 'Ti', 1426, 3.351]"
"['Sr', 495, 'Ti', 1269, 3.622]"
"['Sr', 495, 'Ti', 1276, 3.366]"
"['Sr', 495, 'Ti', 1337, 3.149]"
"['Sr', 495, 'Ti', 1343, 3.112]"
"['Sr', 495, 'Ti', 1344, 3.191]"
"['Sr', 495, 'Ti', 1426, 3.434]"
"['Sr', 495, 'Ti', 1691, 3.494]"
"['Sr', 496, 'Ti', 1269, 3.339]"
"['Sr', 496, 'Ti', 1270, 3.566]"
"['Sr', 496, 'Ti', 1277, 3.338]"
"['Sr', 496, 'Ti', 1337, 3.215]"
"['Sr', 496, 'Ti', 1338, 2.956]"
"['Sr', 496, 'Ti', 1344, 3.495]"
"['Sr', 496, 'Ti', 1691, 3.531]"
"['Sr', 497, 'Ti', 1270, 3.12]"
"['Sr', 497, 'Ti', 1271, 3.833]"
"['Sr', 497, 'Ti', 1277, 3.397]"
"['Sr', 497, 'Ti', 1278, 3.373]"
"['Sr', 497, 'Ti', 1338, 3.07]"
"['Sr', 497, 'Ti', 1339, 3.171]"
"['Sr', 497, 'Ti', 1346, 3.205]"
"['Sr', 498, 'Ti', 1024, 3.026]"
"['Sr', 498, 'Ti', 1271, 3.37]"
"['Sr', 498, 'Ti', 1272, 3.587]"
"['Sr', 498, 'Ti', 1278, 3.392]"
"['Sr', 498, 'Ti', 1339, 3.133]"
"['Sr', 498, 'Ti', 1346, 3.707]"
"['Sr', 498, 'Ti', 1380, 3.526]"
"['Sr', 499, 'Ti', 1024, 3.338]"
"['Sr', 499, 'Ti', 1272, 3.221]"
"['Sr', 499, 'Ti', 1380, 3.248]"
"['Sr', 501, 'Ti', 1364, 3.049]"
"['Sr', 502, 'Ti', 1256, 3.173]"
"['Sr', 502, 'Ti', 1448, 3.514]"
"['Sr', 503, 'Ti', 1281, 3.353]"
"['Sr', 503, 'Ti', 1308, 3.663]"
"['Sr', 503, 'Ti', 1350, 3.458]"
"['Sr', 504, 'Ti', 1281, 3.008]"
"['Sr', 504, 'Ti', 1282, 3.493]"
"['Sr', 504, 'Ti', 1350, 3.301]"
"['Sr', 505, 'Ti', 1343, 2.954]"
"['Sr', 505, 'Ti', 1344, 3.083]"
"['Sr', 505, 'Ti', 1411, 3.63]"
"['Sr', 505, 'Ti', 1413, 3.515]"
"['Sr', 506, 'Ti', 1283, 3.483]"
"['Sr', 506, 'Ti', 1284, 3.549]"
"['Sr', 506, 'Ti', 1351, 2.96]"
"['Sr', 506, 'Ti', 1352, 3.611]"
"['Sr', 507, 'Ti', 1346, 2.98]"
"['Sr', 507, 'Ti', 1414, 3.493]"
"['Sr', 507, 'Ti', 1415, 3.609]"
"['Sr', 508, 'Ti', 1024, 3.503]"
"['Sr', 508, 'Ti', 1346, 3.303]"
"['Sr', 508, 'Ti', 1415, 3.601]"
"['Sr', 508, 'Ti', 1568, 3.411]"
"['Sr', 509, 'Ti', 1024, 3.748]"
"['Sr', 509, 'Ti', 1294, 3.483]"
"['Sr', 509, 'Ti', 1568, 3.367]"
"['Sr', 510, 'Ti', 1294, 3.253]"
"['Sr', 510, 'Ti', 1441, 3.323]"
"['Sr', 511, 'Ti', 1364, 3.44]"
"['Sr', 512, 'Ti', 1179, 3.359]"
"['Sr', 512, 'Ti', 1308, 3.394]"
"['Sr', 512, 'Ti', 1364, 3.796]"
"['Sr', 513, 'Ti', 1179, 3.646]"
"['Sr', 513, 'Ti', 1281, 3.796]"
"['Sr', 513, 'Ti', 1308, 3.402]"
"['Sr', 513, 'Ti', 1350, 3.177]"
"['Sr', 513, 'Ti', 1355, 3.526]"
"['Sr', 513, 'Ti', 1356, 3.245]"
"['Sr', 514, 'Ti', 1240, 3.044]"
"['Sr', 514, 'Ti', 1281, 3.398]"
"['Sr', 514, 'Ti', 1282, 3.299]"
"['Sr', 514, 'Ti', 1289, 3.417]"
"['Sr', 514, 'Ti', 1350, 3.475]"
"['Sr', 514, 'Ti', 1355, 3.196]"
"['Sr', 514, 'Ti', 1356, 3.522]"
